"ID","Case Number","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location","Date"
12714227,"JF260752","080XX S DOBSON AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false",631,6,8,44,"05",1184618,1851992,2022,"01/03/2023 03:40:27 PM",41.749028641,-87.599059277,"(41.749028641, -87.599059277)",05/29/2022 07:30:00 PM
12715140,"JF261539","005XX N STATE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1831,18,42,8,"07",1176272,1904025,2022,"01/03/2023 03:40:27 PM",41.89200307,-87.628076963,"(41.89200307, -87.628076963)",05/30/2022 02:30:00 PM
12716108,"JF261481","090XX S COTTAGE GROVE AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT","false","true",633,6,8,44,"04A",1183140,1845353,2022,"01/03/2023 03:40:27 PM",41.730844975,-87.604681156,"(41.730844975, -87.604681156)",05/30/2022 07:45:00 PM
12729770,"JF279277","039XX W ARTHINGTON ST","0810","THEFT","OVER $500","RESIDENCE","false","false",1132,11,24,26,"06",1150255,1895744,2022,"01/03/2023 03:40:27 PM",41.86982616,-87.723842281,"(41.86982616, -87.723842281)",05/31/2022 12:00:00 AM
12715047,"JF261747","002XX W 117TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",522,5,34,53,"08B",1176591,1827353,2022,"01/03/2023 03:40:27 PM",41.681600063,-87.629211419,"(41.681600063, -87.629211419)",05/31/2022 12:58:00 AM
12717124,"JF263947","030XX W LAKE ST","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false",1222,12,27,27,"05",1156116,1900995,2022,"01/03/2023 03:40:27 PM",41.884119221,-87.702182965,"(41.884119221, -87.702182965)",05/31/2022 03:55:00 AM
12807267,"JF372419","088XX S RIDGELAND AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false",412,4,8,48,"08A",1189410,1846731,2022,"01/03/2023 03:40:27 PM",41.734478394,-87.581668212,"(41.734478394, -87.581668212)",05/31/2022 12:00:00 PM
12716418,"JF263258","050XX W VAN BUREN ST","0810","THEFT","OVER $500","STREET","false","false",1533,15,29,25,"06",1142797,1897540,2022,"01/03/2023 03:40:27 PM",41.87489666,-87.751178379,"(41.87489666, -87.751178379)",05/31/2022 04:30:00 PM
12716495,"JF263400","084XX S WABASH AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE","false","false",632,6,6,44,"05",1178183,1849002,2022,"01/03/2023 03:40:27 PM",41.740972,-87.622729857,"(41.740972, -87.622729857)",06/01/2022 08:40:00 AM
12717886,"JF265257","056XX S PRINCETON AVE","1156","DECEPTIVE PRACTICE","ATTEMPT - FINANCIAL IDENTITY THEFT","APARTMENT","false","false",711,7,3,68,"11",1175250,1867502,2022,"01/03/2023 03:40:27 PM",41.791804086,-87.632924134,"(41.791804086, -87.632924134)",06/01/2022 10:02:00 AM
12716556,"JF263575","012XX W NORTH AVE","0460","BATTERY","SIMPLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false",1433,14,2,24,"08B",1168038,1910796,2022,"01/03/2023 03:40:27 PM",41.910764867,-87.658120918,"(41.910764867, -87.658120918)",06/01/2022 10:52:00 AM
12716892,"JF264045","002XX N KOLMAR AVE","0484","BATTERY","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","STREET","true","false",1113,11,28,26,"08B",1146037,1900783,2022,"01/03/2023 03:40:27 PM",41.883734918,-87.739199887,"(41.883734918, -87.739199887)",06/01/2022 05:25:00 PM
12782099,"JF342000","007XX W CALIFORNIA TER","1120","DECEPTIVE PRACTICE","FORGERY","APARTMENT","false","false",1934,19,44,6,"10",1170562,1920916,2022,"01/03/2023 03:40:27 PM",41.938479738,-87.648551824,"(41.938479738, -87.648551824)",06/02/2022 09:00:00 AM
12717702,"JF264939","071XX S HARVARD AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false",731,7,6,69,"08A",1175196,1857535,2022,"01/03/2023 03:40:27 PM",41.764454754,-87.633419603,"(41.764454754, -87.633419603)",06/02/2022 12:00:00 PM
12717619,"JF264934","019XX W SUMMERDALE AVE","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","ALLEY","false","false",2012,20,40,4,"14",1162713,1935548,2022,"01/03/2023 03:40:27 PM",41.978799069,-87.676986719,"(41.978799069, -87.676986719)",06/02/2022 01:10:00 PM
12718404,"JF265723","022XX W WALNUT ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","BAR OR TAVERN","false","true",1223,12,27,28,"08B",1161535,1901638,2022,"01/03/2023 03:40:27 PM",41.885772579,-87.682265862,"(41.885772579, -87.682265862)",06/03/2022 01:25:00 AM
12723797,"JF272351","055XX W GLADYS AVE","1156","DECEPTIVE PRACTICE","ATTEMPT - FINANCIAL IDENTITY THEFT","RESIDENCE","false","false",1522,15,29,25,"11",1139574,1897794,2022,"01/03/2023 03:40:27 PM",41.875653046,-87.763005864,"(41.875653046, -87.763005864)",06/03/2022 10:00:00 AM
12720001,"JF267748","093XX S EUCLID AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",413,4,8,48,"08B",1190806,1843569,2022,"01/03/2023 03:40:27 PM",41.725767987,-87.576655812,"(41.725767987, -87.576655812)",06/04/2022 04:50:00 PM
12720381,"JF268049","008XX W RANDOLPH ST","0460","BATTERY","SIMPLE","SIDEWALK","false","false",1224,12,27,28,"08B",1170600,1901161,2022,"01/03/2023 03:40:27 PM",41.884270108,-87.648991452,"(41.884270108, -87.648991452)",06/05/2022 12:00:00 AM
12720363,"JF268172","046XX S WINCHESTER AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",924,9,15,61,"08B",1164134,1873923,2022,"01/03/2023 03:40:27 PM",41.809665375,-87.673503791,"(41.809665375, -87.673503791)",06/05/2022 03:43:00 AM
12720354,"JF268189","072XX S UNIVERSITY AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true",324,3,5,69,"14",1185135,1857218,2022,"01/03/2023 03:40:27 PM",41.763357176,-87.597000911,"(41.763357176, -87.597000911)",06/05/2022 04:15:00 AM
12721148,"JF269100","027XX E 79TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",422,4,7,46,"04B",1196125,1853124,2022,"01/03/2023 03:40:27 PM",41.751857729,-87.556856606,"(41.751857729, -87.556856606)",06/05/2022 07:04:00 PM
12721039,"JF269037","027XX W FOSTER AVE","1563","SEX OFFENSE","CRIMINAL SEXUAL ABUSE","HOSPITAL BUILDING / GROUNDS","false","false",2031,20,40,4,"17",1157125,1934423,2022,"01/03/2023 03:40:27 PM",41.975827666,-87.697567585,"(41.975827666, -87.697567585)",06/05/2022 08:30:00 PM
12724441,"JF273041","060XX N ST LOUIS AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",1711,17,50,13,"06",1151952,1939922,2022,"01/03/2023 03:40:27 PM",41.991021009,-87.716445102,"(41.991021009, -87.716445102)",06/06/2022 02:00:00 AM
12721948,"JF270191","041XX W 25TH PL","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","SIDEWALK","false","false",1013,10,22,30,"15",1149567,1886743,2022,"01/03/2023 03:40:27 PM",41.845139691,-87.726601665,"(41.845139691, -87.726601665)",06/06/2022 07:25:00 PM
12722635,"JF270907","056XX S UNION AVE","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL","false","false",711,7,20,68,"04B",1172594,1867482,2022,"01/03/2023 03:40:27 PM",41.79180817,-87.642663757,"(41.79180817, -87.642663757)",06/07/2022 01:45:00 PM
12722876,"JF270954","023XX W HARRISON ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",1225,12,28,28,"05",1160982,1897313,2022,"01/03/2023 03:40:27 PM",41.873915887,-87.684416679,"(41.873915887, -87.684416679)",06/07/2022 02:30:00 PM
12723146,"JF271357","020XX W JACKSON BLVD","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)","true","false",1225,12,27,28,"15",1162659,1898621,2022,"01/03/2023 03:40:27 PM",41.877470199,-87.678222877,"(41.877470199, -87.678222877)",06/07/2022 07:35:00 PM
12723481,"JF271904","005XX W ROOSEVELT RD","1310","CRIMINAL DAMAGE","TO PROPERTY","COMMERCIAL / BUSINESS OFFICE","false","false",124,1,25,28,"14",1173077,1894978,2022,"01/03/2023 03:40:27 PM",41.86724898,-87.640079073,"(41.86724898, -87.640079073)",06/07/2022 08:30:00 PM
12723051,"JF271406","084XX S BURNHAM AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","true","true",423,4,7,46,"08B",1196289,1849649,2022,"01/03/2023 03:40:27 PM",41.742317999,-87.556370619,"(41.742317999, -87.556370619)",06/07/2022 09:00:00 PM
12781531,"JF272626","060XX N KIRKWOOD AVE","0890","THEFT","FROM BUILDING","RESIDENCE - GARAGE","false","false",1711,17,39,12,"06",1144793,1940004,2022,"01/03/2023 03:40:27 PM",41.99138451,-87.742775869,"(41.99138451, -87.742775869)",06/08/2022 12:00:00 AM
12724140,"JF272704","056XX S PARKSIDE AVE","0560","ASSAULT","SIMPLE","SIDEWALK","false","false",811,8,23,56,"08A",1139663,1866700,2022,"01/03/2023 03:40:27 PM",41.790324754,-87.763436493,"(41.790324754, -87.763436493)",06/08/2022 09:30:00 PM
12724941,"JF273690","073XX S TALMAN AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",835,8,18,66,"06",1159976,1855981,2022,"01/03/2023 03:40:27 PM",41.760516651,-87.689247709,"(41.760516651, -87.689247709)",06/09/2022 03:45:00 AM
12725478,"JF274256","052XX N GLENWOOD AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER (SPECIFY)","false","false",2013,20,48,77,"11",1166041,1934846,2022,"01/03/2023 03:40:27 PM",41.976802133,-87.664768034,"(41.976802133, -87.664768034)",06/09/2022 12:26:00 PM
12725803,"JF274486","012XX S HOMAN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL","false","false",1021,10,24,29,"14",1153894,1894258,2022,"01/03/2023 03:40:27 PM",41.865676735,-87.710521946,"(41.865676735, -87.710521946)",06/09/2022 05:00:00 PM
12724940,"JF273722","008XX W AGATITE AVE","0890","THEFT","FROM BUILDING","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false",1914,19,46,3,"06",1169917,1929751,2022,"01/03/2023 03:40:27 PM",41.962737417,-87.650663692,"(41.962737417, -87.650663692)",06/09/2022 07:10:00 PM
12725893,"JF274808","080XX S MUSKEGON AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",422,4,7,46,"08B",1196565,1852206,2022,"01/03/2023 03:40:27 PM",41.74932776,-87.555274664,"(41.74932776, -87.555274664)",06/09/2022 09:22:00 PM
12725484,"JF274043","056XX W BELMONT AVE","0460","BATTERY","SIMPLE","STREET","false","false",1633,16,30,15,"08B",1138010,1920706,2022,"01/03/2023 03:40:27 PM",41.938554681,-87.768194131,"(41.938554681, -87.768194131)",06/10/2022 12:00:00 AM
12725820,"JF274784","027XX W GREENLEAF AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT","false","false",2411,24,50,2,"26",1156813,1946652,2022,"01/03/2023 03:40:27 PM",42.009390917,-87.698381492,"(42.009390917, -87.698381492)",06/10/2022 02:00:00 PM
12726038,"JF274708","035XX W ARTHINGTON ST","0460","BATTERY","SIMPLE","SIDEWALK","false","false",1133,11,24,29,"08B",1152961,1895814,2022,"01/03/2023 03:40:27 PM",41.869965095,-87.713905843,"(41.869965095, -87.713905843)",06/10/2022 02:36:00 PM
12726144,"JF275117","068XX S BELL AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","false",832,8,17,66,"26",1162578,1859259,2022,"01/03/2023 03:40:27 PM",41.769458091,-87.67961993,"(41.769458091, -87.67961993)",06/10/2022 04:10:00 PM
12726088,"JF274862","033XX W PIERCE AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT","false","true",1422,14,26,23,"04A",1153874,1910101,2022,"01/03/2023 03:40:27 PM",41.909151906,-87.710173004,"(41.909151906, -87.710173004)",06/10/2022 05:50:00 PM
12726299,"JF275280","027XX W GRANVILLE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE - PORCH / HALLWAY","false","true",2413,24,40,2,"14",1157125,1941047,2022,"01/03/2023 03:40:27 PM",41.994004228,-87.697386718,"(41.994004228, -87.697386718)",06/10/2022 09:00:00 PM
12726236,"JF275121","107XX S WESTERN AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false",2212,22,19,75,"15",1162307,1833085,2022,"01/03/2023 03:40:27 PM",41.697638152,-87.681340085,"(41.697638152, -87.681340085)",06/10/2022 10:41:00 PM
12726249,"JF275204","043XX N FRANCISCO AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true",1724,17,33,16,"14",1156270,1928617,2022,"01/03/2023 03:40:27 PM",41.959913045,-87.700869362,"(41.959913045, -87.700869362)",06/11/2022 12:25:00 AM
12727011,"JF275955","004XX E 88TH PL","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true",632,6,9,44,"14",1180804,1846404,2022,"01/03/2023 03:40:27 PM",41.733782992,-87.613206443,"(41.733782992, -87.613206443)",06/11/2022 03:40:00 PM
12727504,"JF276568","096XX S PERRY AVE","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","false","false",511,5,21,49,"07",1177304,1841140,2022,"01/03/2023 03:40:27 PM",41.719417537,-87.62618708,"(41.719417537, -87.62618708)",06/12/2022 04:20:00 AM
12728563,"JF277288","022XX N MILWAUKEE AVE","0820","THEFT","$500 AND UNDER","SMALL RETAIL STORE","false","false",1431,14,1,22,"06",1157772,1914776,2022,"01/03/2023 03:40:27 PM",41.92190187,-87.6957258,"(41.92190187, -87.6957258)",06/12/2022 04:30:00 PM
12728077,"JF277448","017XX N LOREL AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","true",2532,25,37,25,"07",1140460,1911101,2022,"01/03/2023 03:40:27 PM",41.912152868,-87.759425947,"(41.912152868, -87.759425947)",06/12/2022 10:00:00 PM
12728067,"JF277438","079XX S DAMEN AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false",611,6,18,71,"03",1164404,1852184,2022,"01/03/2023 03:40:27 PM",41.750005014,-87.673125651,"(41.750005014, -87.673125651)",06/12/2022 11:45:00 PM
12728245,"JF277558","019XX S CALUMET AVE","0820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL","true","false",132,1,3,33,"06",1178819,1891055,2022,"01/03/2023 03:40:27 PM",41.85635485,-87.619119418,"(41.85635485, -87.619119418)",06/13/2022 06:09:00 AM
12728312,"JF277649","071XX S HERMITAGE AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true",735,7,17,67,"08A",1165918,1857264,2022,"01/03/2023 03:40:27 PM",41.763913228,-87.667433588,"(41.763913228, -87.667433588)",06/13/2022 08:15:00 AM
12804148,"JF368699","051XX S MAJOR AVE","1135","DECEPTIVE PRACTICE","INSURANCE FRAUD","RESIDENCE","false","false",811,8,14,56,"11",1139234,1869910,2022,"01/03/2023 03:40:27 PM",41.799141337,-87.76493173,"(41.799141337, -87.76493173)",06/13/2022 07:00:00 PM
12729453,"JF279122","023XX N CLYBOURN AVE","0460","BATTERY","SIMPLE","CHA PARKING LOT / GROUNDS","false","false",1811,18,2,7,"08B",1165441,1915547,2022,"01/03/2023 03:40:27 PM",41.923857611,-87.667525821,"(41.923857611, -87.667525821)",06/14/2022 12:45:00 AM
12731118,"JF278780","075XX S WINCHESTER AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",611,6,17,71,"08B",1164663,1854682,2022,"01/03/2023 03:40:27 PM",41.756854427,-87.672106207,"(41.756854427, -87.672106207)",06/14/2022 02:00:00 AM
12731889,"JF282077","029XX N RIDGEWAY AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false",2523,25,30,21,"11",1151278,1919646,2022,"01/03/2023 03:40:27 PM",41.935395582,-87.719458579,"(41.935395582, -87.719458579)",06/14/2022 11:00:00 AM
12729460,"JF279233","012XX S WABASH AVE","0560","ASSAULT","SIMPLE","GROCERY FOOD STORE","false","false",131,1,3,33,"08A",1176963,1894850,2022,"01/03/2023 03:40:27 PM",41.866810739,-87.625817031,"(41.866810739, -87.625817031)",06/14/2022 11:30:00 AM
12756223,"JF311585","006XX W MONTROSE DR","0820","THEFT","$500 AND UNDER","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false",1915,19,46,3,"06",1171215,1929505,2022,"01/03/2023 03:40:27 PM",41.96203391,-87.645898728,"(41.96203391, -87.645898728)",06/14/2022 12:00:00 PM
12729567,"JF279241","040XX W GRENSHAW ST","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT","false","true",1132,11,24,29,"04A",1149641,1894736,2022,"01/03/2023 03:40:27 PM",41.867072031,-87.72612265,"(41.867072031, -87.72612265)",06/14/2022 12:26:00 PM
12730008,"JF279456","032XX W DOUGLAS BLVD","051A","ASSAULT","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL","false","true",1022,10,24,29,"04A",1155053,1893110,2022,"01/03/2023 03:40:27 PM",41.862503345,-87.706297954,"(41.862503345, -87.706297954)",06/14/2022 02:37:00 PM
12729871,"JF279582","025XX W ARMITAGE AVE","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","WAREHOUSE","true","false",1434,14,1,22,"18",1159098,1913198,2022,"01/03/2023 03:40:27 PM",41.917544563,-87.690897135,"(41.917544563, -87.690897135)",06/14/2022 03:00:00 PM
12731927,"JF282159","007XX S LYTLE ST","0820","THEFT","$500 AND UNDER","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false",1231,12,28,28,"06",1168072,1897008,2022,"01/03/2023 03:40:27 PM",41.872928905,-87.658394449,"(41.872928905, -87.658394449)",06/14/2022 06:00:00 PM
12729996,"JF279917","005XX W CORNELIA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",1925,19,46,6,"08B",1171801,1923759,2022,"01/03/2023 03:40:27 PM",41.946253786,-87.643914215,"(41.946253786, -87.643914215)",06/14/2022 08:25:00 PM
12922006,"JF509209","055XX N WESTERN AVE","0810","THEFT","OVER $500","STREET","false","false",2011,20,40,4,"06",1159330,1936738,2022,"01/03/2023 03:40:27 PM",41.982134938,-87.689394963,"(41.982134938, -87.689394963)",06/15/2022 12:00:00 AM
12730198,"JF280108","002XX W GARFIELD BLVD","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false",711,7,3,68,"15",1175473,1868367,2022,"01/03/2023 03:40:27 PM",41.794172746,-87.632080565,"(41.794172746, -87.632080565)",06/15/2022 12:13:00 AM
12732601,"JF280731","094XX S HARVARD AVE","0460","BATTERY","SIMPLE","RESIDENCE - YARD (FRONT / BACK)","true","false",634,6,21,49,"08B",1175664,1842119,2022,"01/03/2023 03:40:27 PM",41.722140855,-87.63216467,"(41.722140855, -87.63216467)",06/15/2022 01:38:00 PM
12730856,"JF280936","033XX W CRYSTAL ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",1422,14,26,23,"08B",1153868,1908121,2022,"01/03/2023 03:40:27 PM",41.903718726,-87.71024788,"(41.903718726, -87.71024788)",06/15/2022 04:00:00 PM
12733097,"JF283665","067XX S MAY ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE","false","false",724,7,16,68,"07",1169812,1860122,2022,"01/03/2023 03:40:27 PM",41.771672331,-87.653078335,"(41.771672331, -87.653078335)",06/15/2022 05:00:00 PM
12732195,"JF282183","039XX W DIVERSEY AVE","0860","THEFT","RETAIL THEFT","TAVERN / LIQUOR STORE","false","false",2523,25,30,21,"06",1149480,1918324,2022,"01/03/2023 03:40:27 PM",41.931803039,-87.726100784,"(41.931803039, -87.726100784)",06/15/2022 06:59:00 PM
12732517,"JF281298","006XX W MONTROSE DR","0820","THEFT","$500 AND UNDER","LAKEFRONT / WATERFRONT / RIVERBANK","false","false",1915,19,46,3,"06",1171215,1929505,2022,"01/03/2023 03:40:27 PM",41.96203391,-87.645898728,"(41.96203391, -87.645898728)",06/15/2022 07:00:00 PM
12733444,"JF283946","052XX N WESTERN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false",2012,20,40,4,"14",1159410,1934546,2022,"01/03/2023 03:40:27 PM",41.976118341,-87.689161369,"(41.976118341, -87.689161369)",06/15/2022 08:30:00 PM
12731306,"JF281449","082XX S MARYLAND AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true",631,6,8,44,"14",1183339,1850513,2022,"01/03/2023 03:40:27 PM",41.744999963,-87.603791918,"(41.744999963, -87.603791918)",06/16/2022 01:27:00 AM
12738297,"JF289874","014XX W LELAND AVE","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","APARTMENT","false","false",1913,19,46,3,"11",1166015,1931316,2022,"01/03/2023 03:40:27 PM",41.967116247,-87.664964923,"(41.967116247, -87.664964923)",06/16/2022 10:00:00 AM
12732168,"JF282519","056XX S HALSTED ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",712,7,20,68,"08B",1171933,1867456,2022,"01/03/2023 03:40:27 PM",41.79175137,-87.645088281,"(41.79175137, -87.645088281)",06/16/2022 11:00:00 AM
12747414,"JF300840","005XX N STATE ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","APARTMENT","false","false",1831,18,42,8,"11",1176273,1904005,2022,"01/03/2023 03:40:27 PM",41.891948167,-87.628073894,"(41.891948167, -87.628073894)",06/16/2022 03:46:00 PM
12733422,"JF283922","019XX W CRYSTAL ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",1424,14,1,24,"08B",1163302,1908348,2022,"01/03/2023 03:40:27 PM",41.904148369,-87.675588183,"(41.904148369, -87.675588183)",06/16/2022 06:00:00 PM
12754203,"JF308276","042XX N KEDVALE AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300",,"false","false",1722,17,39,16,"11",1148087,1927799,2022,"01/03/2023 03:40:27 PM",41.957830183,-87.730975198,"(41.957830183, -87.730975198)",06/17/2022 12:00:00 AM
12732589,"JF282848","018XX S ASHLAND AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false",1233,12,25,31,"08B",1166007,1891394,2022,"01/03/2023 03:40:27 PM",41.857567911,-87.666136197,"(41.857567911, -87.666136197)",06/17/2022 03:00:00 AM
12732960,"JF283268","009XX W ARMITAGE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","true","false",1812,18,43,7,"07",1169510,1913486,2022,"01/03/2023 03:40:27 PM",41.918114451,-87.652634924,"(41.918114451, -87.652634924)",06/17/2022 11:45:00 AM
12757433,"JF313129","010XX N HERMITAGE AVE","0810","THEFT","OVER $500","VEHICLE NON-COMMERCIAL","false","false",1213,12,1,24,"06",1164540,1906961,2022,"01/03/2023 03:40:27 PM",41.900316204,-87.67108003,"(41.900316204, -87.67108003)",06/17/2022 07:00:00 PM
12753105,"JF307016","0000X N STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false",112,1,42,32,"06",1176364,1900524,2022,"01/03/2023 03:40:27 PM",41.882394062,-87.627844798,"(41.882394062, -87.627844798)",06/17/2022 08:17:00 PM
12733459,"JF283919","003XX W 104TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",512,5,34,49,"08B",1175877,1835960,2022,"01/03/2023 03:40:27 PM",41.705234938,-87.631568355,"(41.705234938, -87.631568355)",06/17/2022 08:30:00 PM
12762135,"JF318959","042XX N MARINE DR","0820","THEFT","$500 AND UNDER","SIDEWALK","false","false",1915,19,46,3,"06",1170986,1928779,2022,"01/03/2023 03:40:27 PM",41.960046783,-87.646762046,"(41.960046783, -87.646762046)",06/17/2022 09:00:00 PM
12733611,"JF284160","0000X E CHESTNUT ST","0460","BATTERY","SIMPLE","APARTMENT","false","false",1833,18,2,8,"08B",1176420,1906333,2022,"01/03/2023 03:40:27 PM",41.898332998,-87.627463695,"(41.898332998, -87.627463695)",06/18/2022 12:01:00 AM
12733588,"JF284147","047XX S ELLIS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL","false","false",222,2,4,39,"04B",1183714,1873854,2022,"01/03/2023 03:40:27 PM",41.809041065,-87.60169024,"(41.809041065, -87.60169024)",06/18/2022 01:31:00 AM
12733863,"JF284594","088XX S CORNELL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",412,4,8,48,"14",1188780,1846753,2022,"01/03/2023 03:40:27 PM",41.73455384,-87.583975514,"(41.73455384, -87.583975514)",06/18/2022 03:00:00 AM
12736434,"JF287574","051XX S WOODLAWN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE - PORCH / HALLWAY","false","false",233,2,5,41,"14",1185097,1871248,2022,"01/03/2023 03:40:27 PM",41.801857587,-87.596699656,"(41.801857587, -87.596699656)",06/18/2022 10:01:00 AM
12735895,"JF287068","006XX W JACKSON BLVD","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",121,1,42,28,"14",1172276,1898889,2022,"01/03/2023 03:40:27 PM",41.87799875,-87.642904147,"(41.87799875, -87.642904147)",06/18/2022 02:00:00 PM
12734609,"JF284769","034XX W OGDEN AVE","0560","ASSAULT","SIMPLE","CONVENIENCE STORE","false","false",1024,10,24,29,"08A",1153548,1890574,2022,"01/03/2023 03:40:27 PM",41.855574302,-87.71189003,"(41.855574302, -87.71189003)",06/18/2022 02:09:00 PM
12738330,"JF289900","075XX S STONY ISLAND AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","HOSPITAL BUILDING / GROUNDS","false","false",411,4,8,43,"11",1188124,1855146,2022,"01/03/2023 03:40:27 PM",41.757600688,-87.586111761,"(41.757600688, -87.586111761)",06/18/2022 04:19:00 PM
12736268,"JF287542","089XX S HERMITAGE AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false",2221,22,21,71,"05",1166240,1845494,2022,"01/03/2023 03:40:27 PM",41.731607819,-87.666587664,"(41.731607819, -87.666587664)",06/18/2022 05:00:00 PM
12734255,"JF285066","043XX S ELLIS AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true",222,2,4,39,"08B",1183653,1876392,2022,"01/03/2023 03:40:27 PM",41.81600695,-87.601834735,"(41.81600695, -87.601834735)",06/18/2022 06:04:00 PM
12767356,"JF325240","066XX N DAMEN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false",2412,24,50,2,"14",1161752,1944137,2022,"01/03/2023 03:40:27 PM",42.002387731,-87.680279971,"(42.002387731, -87.680279971)",06/18/2022 10:30:00 PM
